16265;185.212.32.0;22;0:00:30;1548414539;1548414569;2
16265;89.255.255.0;24;0:03:33;1548669865;1548670078;0
16265;2a00:9d20:5353::;48;0:00:31;1548669865;1548669896;0
16265;2a00:9d20:53::;48;0:00:31;1548669865;1548669896;0
16265;2a00:9d20:53::;48;0:00:31;1548673282;1548673313;0
16265;2a00:9d20:5353::;48;0:00:31;1548673282;1548673313;0
16265;2a00:9d20:5353::;48;0:00:30;1548674409;1548674439;0
16265;2a00:9d20:53::;48;0:00:30;1548674409;1548674439;0
16265;2a00:9d20:5353::;48;0:00:31;1548678495;1548678526;0
16265;2a00:9d20:53::;48;0:01:02;1548678495;1548678557;0
16265;2a00:9d20:5353::;48;0:01:32;1548680048;1548680140;0
16265;2a00:9d20:53::;48;0:01:32;1548680048;1548680140;0
16265;2a00:9d20:5353::;48;0:00:32;1548681448;1548681480;0
16265;2a00:9d20:53::;48;0:00:32;1548681448;1548681480;0
