22822;80.211.31.0;24;14:33:44;1548118968;1548171392;0
22822;216.99.216.0;23;0:02:43;1548172979;1548173142;0
22822;80.211.230.0;24;1 day, 21:09:29;1548183669;1548346238;0
22822;172.105.132.0;23;0:05:42;1548116989;1548117331;0
22822;89.38.149.0;24;14:49:44;1548117995;1548171379;0
22822;80.211.164.0;24;13:44:32;1548118560;1548168032;0
22822;80.211.83.0;24;16:21:23;1548128079;1548186962;0
22822;216.10.246.0;24;15:20:00;1548129131;1548184331;0
22822;137.59.149.0;24;0:02:27;1548130274;1548130421;0
22822;208.111.184.0;24;1:01:38;1548133057;1548136755;0
22822;69.28.143.0;24;1:01:19;1548133076;1548136755;0
22822;68.142.68.0;22;0:59:15;1548133200;1548136755;0
22822;94.177.236.0;24;8:58:18;1548163533;1548195831;0
22822;217.61.31.0;24;3:40:39;1548163733;1548176972;0
22822;80.211.164.0;24;1 day, 20:06:15;1548182422;1548341197;0
22822;80.211.31.0;24;22:04:33;1548185762;1548265235;0
22822;89.38.149.0;24;1 day, 20:21:41;1548185769;1548345470;0
22822;185.144.208.0;24;0:00:05;1548195137;1548195142;0
22822;80.211.83.0;24;3 days, 3:36:48;1548201360;1548473568;0
22822;192.235.251.0;24;2 days, 18:32:57;1548205251;1548444828;0
22822;147.194.63.0;24;5 days, 0:01:24;1548234414;1548666498;0
22822;212.237.52.0;24;13:50:23;1548204611;1548254434;0
22822;212.237.33.0;24;2 days, 17:39:36;1548206290;1548442666;0
22822;94.177.236.0;24;1 day, 11:50:39;1548210221;1548339260;0
22822;2801:114::;44;0:00:11;1548214963;1548214974;0
22822;69.164.44.0;23;0:07:35;1548226485;1548226940;0
22822;2607:f4e8:411::;48;0:07:32;1548226485;1548226937;0
22822;216.10.246.0;24;4 days, 13:16:55;1548228370;1548621785;0
22822;45.227.88.0;22;0:08:01;1548231810;1548232291;0
22822;2801:114::;44;0:07:53;1548231810;1548232283;0
22822;80.211.254.0;24;2 days, 13:27:09;1548232848;1548454077;0
22822;2402:6800:764::;48;0:00:26;1548244009;1548244035;0
22822;2402:6800:763::;48;0:00:32;1548244014;1548244046;0
22822;185.53.179.0;24;5 days, 3:18:26;1548254119;1548698025;0
22822;209.87.142.0;24;0:00:13;1548256556;1548256569;0
22822;80.211.101.0;24;1 day, 0:36:12;1548269366;1548357938;0
22822;80.211.31.0;24;18:10:52;1548279616;1548345068;0
22822;137.59.149.0;24;1:18:49;1548338883;1548343612;0
22822;200.10.209.0;24;0:00:30;1548352866;1548352896;0
22822;80.211.59.0;24;20:12:40;1548360065;1548432825;0
22822;27.125.204.0;24;1 day, 23:51:03;1548363816;1548536079;0
22822;189.38.114.0;24;0:01:39;1548367793;1548367892;0
22822;217.61.19.0;24;13:10:02;1548294247;1548341649;0
22822;172.105.128.0;23;0:07:00;1548306762;1548307182;0
22822;172.105.128.0;23;0:00:48;1548307486;1548307534;0
22822;217.61.106.0;24;19:28:32;1548308572;1548378684;0
22822;200.155.84.0;23;14:45:50;1548325987;1548379137;0
22822;200.155.86.0;24;14:40:05;1548326045;1548378850;0
22822;200.155.91.0;24;14:37:10;1548326300;1548378930;0
22822;80.211.31.0;24;1 day, 19:20:43;1548359468;1548515511;0
22822;89.38.149.0;24;20:03:19;1548359855;1548432054;0
22822;189.38.114.0;24;0:00:52;1548368500;1548368552;0
22822;80.211.113.0;24;12:16:43;1548368671;1548412874;0
22822;189.38.114.0;24;0:00:57;1548368792;1548368849;0
22822;189.38.114.0;24;0:01:28;1548368881;1548368969;0
22822;89.38.149.0;24;2 days, 0:43:05;1548446439;1548621824;0
22822;192.96.210.0;24;0:00:06;1548450043;1548450049;0
22822;192.96.210.0;24;0:00:29;1548450175;1548450204;0
22822;2620:0:3f0::;48;0:02:13;1548379748;1548379881;0
22822;204.29.150.0;23;0:01:57;1548379750;1548379867;0
22822;107.161.34.0;24;0:00:33;1548380770;1548380803;0
22822;217.61.106.0;24;1 day, 4:20:57;1548393072;1548495129;0
22822;2402:6800:764::;48;2:50:58;1548405565;1548415823;0
22822;2402:6800:763::;48;2:51:35;1548405565;1548415860;0
22822;80.211.113.0;24;23:57:46;1548414664;1548500930;0
22822;212.237.33.0;24;1:17:15;1548444451;1548449086;0
22822;80.211.132.0;24;6:39:05;1548447283;1548471228;0
22822;192.235.251.0;24;2 days, 11:26:23;1548452395;1548666378;0
22822;80.211.254.0;24;2 days, 14:08:04;1548468467;1548692151;0
22822;80.211.132.0;24;14:03:40;1548473021;1548523641;0
22822;80.211.113.0;24;1 day, 4:51:55;1548502713;1548606628;0
22822;217.61.106.0;24;2 days, 6:11:02;1548509529;1548704591;0
22822;192.235.244.0;24;1 day, 5:48:26;1548510767;1548618073;0
22822;80.211.153.0;24;0:27:29;1548512002;1548513651;0
22822;80.211.153.0;24;1:34:49;1548515432;1548521121;0
22822;80.211.31.0;24;1 day, 3:10:04;1548517285;1548615089;0
22822;147.194.54.0;24;4:06:05;1548530879;1548545644;0
22822;212.237.27.0;24;21:42:35;1548615990;1548694145;0
22822;91.199.36.0;24;0:01:22;1548595832;1548595914;0
22822;80.211.31.0;24;1 day, 2:57:41;1548616885;1548713946;0
22822;80.211.113.0;24;22:50:30;1548623586;1548705816;0
22822;217.61.31.0;24;0:32:16;1548682968;1548684904;0
22822;91.199.36.0;24;0:01:42;1548688221;1548688323;0
22822;212.237.27.0;24;0:21:16;1548695899;1548697175;0
22822;94.177.238.0;24;0:22:12;1548706527;1548707859;0
22822;217.61.31.0;24;0:08:22;1548706573;1548707075;0
