10310;2a00:1288:ef68::;48;1 day, 16:58:42;1546965601;1547113123
10310;2804:1bc:f845::;48;1 day, 5:56:03;1547020179;1547127942
10310;2804:1bc:f045::;48;1 day, 5:55:56;1547020186;1547127942
10310;2804:1bc:f046::;48;2 days, 17:54:09;1547020186;1547257435
10310;2a00:1288:ef68::;48;0:02:22;1547113157;1547113299
10310;2804:1bc:f045::;48;0:02:22;1547169796;1547169938
10310;2804:1bc:f845::;48;0:02:22;1547169796;1547169938
10310;2804:1bc:f045::;48;1 day, 0:13:40;1547170215;1547257435
10310;2804:1bc:f845::;48;1 day, 0:13:40;1547170215;1547257435
10310;2804:1bc:f046::;48;2 days, 15:15:08;1547257463;1547485171
10310;2804:1bc:f045::;48;2 days, 15:15:08;1547257463;1547485171
