15169;2401:fa00:41::;48;0:00:01;1546934986;1546934987
15169;2401:fa00:43::;48;0:00:01;1546934986;1546934987
15169;104.237.191.0;24;0:00:01;1546952412;1546952413
15169;104.237.191.0;24;0:00:10;1546952427;1546952437
15169;104.237.191.0;24;0:00:02;1546952445;1546952447
15169;104.237.191.0;24;0:00:08;1546952473;1546952481
15169;104.237.191.0;24;0:00:10;1546952486;1546952496
15169;104.237.191.0;24;0:00:04;1546952519;1546952523
15169;104.237.191.0;24;0:00:01;1546952535;1546952536
15169;104.237.191.0;24;0:00:09;1546952552;1546952561
15169;104.237.191.0;24;0:00:02;1546952568;1546952570
15169;104.237.191.0;24;0:00:10;1546952604;1546952614
15169;104.237.191.0;24;0:00:04;1546952642;1546952646
15169;104.237.191.0;24;0:00:04;1546952680;1546952684
15169;104.237.191.0;24;0:00:02;1546952713;1546952715
15169;104.237.191.0;24;0:00:09;1546952724;1546952733
15169;104.237.191.0;24;0:00:04;1546952739;1546952743
15169;104.237.191.0;24;0:00:09;1546952848;1546952857
15169;104.237.191.0;24;0:00:09;1546952863;1546952872
15169;104.237.191.0;24;0:00:01;1546952889;1546952890
15169;104.237.191.0;24;0:00:01;1546952895;1546952896
15169;104.237.191.0;24;0:00:02;1546952904;1546952906
15169;104.237.191.0;24;0:00:01;1546956082;1546956083
15169;104.237.191.0;24;0:00:06;1546956128;1546956134
15169;104.237.191.0;24;0:00:10;1546956138;1546956148
15169;104.237.191.0;24;0:00:14;1546956257;1546956271
15169;104.237.191.0;24;0:00:01;1546956286;1546956287
15169;104.237.191.0;24;0:00:03;1546956336;1546956339
15169;104.237.191.0;24;0:00:09;1546956378;1546956387
15169;104.237.191.0;24;0:00:02;1546956401;1546956403
15169;104.237.191.0;24;0:00:05;1546956410;1546956415
15169;104.237.191.0;24;0:00:01;1546956452;1546956453
15169;104.237.191.0;24;0:00:05;1546956457;1546956462
15169;104.237.191.0;24;0:00:02;1546956512;1546956514
15169;104.237.191.0;24;0:00:07;1546956578;1546956585
15169;104.237.191.0;24;0:00:01;1546959619;1546959620
15169;104.237.191.0;24;0:00:03;1546959634;1546959637
15169;104.237.191.0;24;0:00:09;1546959650;1546959659
15169;104.237.191.0;24;0:00:18;1546959666;1546959684
15169;104.237.191.0;24;0:00:03;1546959708;1546959711
15169;104.237.191.0;24;0:00:01;1546959729;1546959730
15169;104.237.191.0;24;0:00:01;1546959797;1546959798
15169;104.237.191.0;24;0:00:02;1546959831;1546959833
15169;104.237.191.0;24;0:00:02;1546959870;1546959872
15169;104.237.191.0;24;0:00:04;1546959898;1546959902
15169;104.237.191.0;24;0:00:03;1546959912;1546959915
15169;104.237.191.0;24;0:00:14;1546959919;1546959933
15169;104.237.191.0;24;0:00:03;1546959953;1546959956
15169;104.237.191.0;24;0:00:01;1546959976;1546959977
15169;104.237.191.0;24;0:00:05;1546959990;1546959995
15169;104.237.191.0;24;0:00:09;1546960019;1546960028
15169;104.237.191.0;24;0:00:19;1546960037;1546960056
15169;104.237.191.0;24;0:00:06;1546960148;1546960154
15169;104.237.191.0;24;0:00:16;1546960159;1546960175
15169;104.237.191.0;24;0:00:04;1546963204;1546963208
15169;104.237.191.0;24;0:00:03;1546963221;1546963224
15169;104.237.191.0;24;0:00:02;1546963260;1546963262
15169;104.237.191.0;24;0:00:03;1546963317;1546963320
15169;104.237.191.0;24;0:00:02;1546966813;1546966815
15169;104.237.191.0;24;0:00:02;1546966819;1546966821
15169;104.237.191.0;24;0:00:01;1546966836;1546966837
15169;104.237.191.0;24;0:00:05;1546966896;1546966901
15169;104.237.191.0;24;0:00:08;1546966911;1546966919
15169;104.237.191.0;24;0:00:06;1546966924;1546966930
15169;104.237.191.0;24;0:00:05;1546966940;1546966945
15169;104.237.191.0;24;0:00:22;1546967020;1546967042
15169;104.237.191.0;24;0:00:11;1546967047;1546967058
15169;104.237.191.0;24;0:00:04;1546967064;1546967068
15169;104.237.191.0;24;0:00:21;1546967144;1546967165
15169;104.237.191.0;24;0:00:03;1546967188;1546967191
15169;104.237.191.0;24;0:00:14;1546967274;1546967288
15169;104.237.191.0;24;0:00:03;1546967313;1546967316
15169;104.237.191.0;24;0:00:02;1546967324;1546967326
15169;104.237.191.0;24;0:00:03;1546967395;1546967398
15169;104.237.191.0;24;0:00:03;1546970410;1546970413
15169;104.237.191.0;24;0:00:01;1546970516;1546970517
15169;104.237.191.0;24;0:00:04;1546970534;1546970538
15169;104.237.191.0;24;0:00:06;1546970627;1546970633
15169;104.237.191.0;24;0:00:08;1546970638;1546970646
15169;104.237.191.0;24;0:00:32;1546970748;1546970780
15169;104.237.191.0;24;0:00:06;1546970866;1546970872
15169;104.237.191.0;24;0:00:20;1546970885;1546970905
15169;104.237.191.0;24;0:50:07;1546970997;1546974004
15169;104.237.191.0;24;0:00:02;1546974129;1546974131
15169;104.237.191.0;24;0:00:04;1546974190;1546974194
15169;104.237.191.0;24;0:00:01;1546974200;1546974201
15169;104.237.191.0;24;0:00:02;1546974212;1546974214
15169;104.237.191.0;24;0:00:01;1546974291;1546974292
15169;104.237.191.0;24;0:00:01;1546974300;1546974301
15169;104.237.191.0;24;0:00:05;1546974313;1546974318
15169;104.237.191.0;24;0:00:06;1546974334;1546974340
15169;104.237.191.0;24;0:00:02;1546974396;1546974398
15169;104.237.191.0;24;0:00:06;1546974436;1546974442
15169;104.237.191.0;24;0:00:01;1546974462;1546974463
15169;104.237.191.0;24;0:00:01;1546974510;1546974511
15169;104.237.191.0;24;0:00:03;1546974519;1546974522
15169;104.237.191.0;24;0:00:07;1546974543;1546974550
15169;104.237.191.0;24;0:00:06;1546974560;1546974566
