22925;216.185.18.0;24;0:00:07;1547650818;1547650825;0
22925;216.185.18.0;24;2:05:42;1547650833;1547658375;0
22925;216.185.18.0;24;0:00:43;1547658382;1547658425;0
22925;216.185.18.0;24;0:00:11;1547658432;1547658443;0
22925;216.185.18.0;24;0:00:19;1547658450;1547658469;0
22925;216.185.18.0;24;0:00:23;1547658476;1547658499;0
22925;216.185.18.0;24;0:06:20;1547658598;1547658978;0
22925;136.242.0.0;16;0:06:18;1547679737;1547680115;0
22925;136.242.0.0;16;0:20:57;1547680155;1547681412;0
22925;66.208.28.0;24;0:08:27;1547619819;1547620326;0
22925;216.185.18.0;24;0:00:56;1547658985;1547659041;0
22925;216.185.18.0;24;7:58:57;1547659049;1547687786;0
22925;65.213.92.0;24;0:00:00;1547683376;1547683376;0
22925;216.185.18.0;24;7:59:00;1547687793;1547716533;0
22925;216.185.18.0;24;6:29:01;1547716541;1547739882;0
22925;208.70.228.0;22;0:00:00;1547807162;1547807162;0
22925;208.255.153.0;24;0:00:00;1547818631;1547818631;0
22925;104.167.131.0;24;0:00:00;1548017182;1548017182;0
