16509;13.249.164.0;22;4:05:14;1555524165;1555538879;['16509'];0
16509;13.249.162.0;23;3:36:08;1555524165;1555537133;['16509'];0
16509;13.249.168.0;21;3:57:29;1555524165;1555538414;['16509'];1
16509;13.249.160.0;24;3:58:37;1555524165;1555538482;['16509'];0
16509;13.249.168.0;22;0:22:34;1555538416;1555539770;['16509'];0
16509;13.249.172.0;23;0:22:34;1555538416;1555539770;['16509'];1
16509;13.249.174.0;24;0:24:01;1555538416;1555539857;['16509'];2
16509;13.249.164.0;23;0:05:03;1555538878;1555539181;['16509'];0
16509;13.249.167.0;24;0:05:03;1555538878;1555539181;['16509'];0
16509;2600:9000:5306::;48;0:00:00;1555461719;1555461719;['16509'];0
16509;2600:9000:5307::;48;0:00:00;1555461719;1555461719;['16509'];0
16509;13.249.175.0;24;0:00:04;1555536027;1555536031;['16509'];2
16509;13.249.168.0;21;0:34:47;1555536327;1555538414;['16509'];1
16509;13.249.166.0;24;0:00:01;1555536394;1555536395;['16509'];2
16509;13.249.170.0;24;0:00:01;1555536778;1555536779;['16509'];2
16509;13.249.172.0;22;0:05:00;1555536778;1555537078;['16509'];0
16509;13.249.168.0;23;0:05:00;1555536778;1555537078;['16509'];0
16509;13.249.168.0;21;0:06:12;1555537076;1555537448;['16509'];0
16509;13.249.163.0;24;0:05:26;1555537078;1555537404;['16509'];0
16509;13.249.174.0;23;0:05:44;1555537447;1555537791;['16509'];2
16509;13.249.173.0;24;0:05:45;1555537447;1555537792;['16509'];0
16509;13.249.168.0;21;0:05:58;1555537725;1555538083;['16509'];1
16509;13.249.170.0;23;0:04:52;1555537791;1555538083;['16509'];0
16509;13.249.169.0;24;0:34:27;1555537791;1555539858;['16509'];2
16509;13.249.168.0;21;0:34:15;1555538081;1555540136;['16509'];1
16509;13.249.166.0;23;0:09:52;1555539179;1555539771;['16509'];0
16509;13.249.172.0;24;0:11:16;1555539460;1555540136;['16509'];2
16509;13.249.171.0;24;0:05:02;1555539857;1555540159;['16509'];2
16509;13.249.168.0;21;0:06:10;1555540134;1555540504;['16509'];1
16509;13.249.168.0;24;0:05:46;1555540158;1555540504;['16509'];0
