10010;2401:7640:4000::/34;0:00:30;0123;0123;['8220', '34171']
10010;2401:7640::/32;0:00:30;0123;0123;['8220', '34171']
10010;2401:7640:8000::/33;0:00:30;0123;0123;['8220', '34171']
10010;2401:7640:8000::/34;0:00:30;0123;0123;['8220', '34171']
10010;2401:7640::/33;0:00:30;0123;0123;['8220', '34171']
10010;2401:7640::/34;0:00:30;0123;0123;['8220', '34171']
10021;27.110.48.0/21;0:00:00;0123;0123;['10021']
10310;2804:1bc:f845::/48;0:00:00;0123;0123;['10310']
14537;213.187.252.0/24;0:00:02;0123;0123;['14537', '43937', '43937', '43937']
15169;104.132.43.0/24;0:00:25;0123;0123;['15169', '41264']
15169;2605:ef80:80::/42;0:00:00;0123;0123;['15169']
15169;216.252.222.0/24;0:00:00;0123;0123;['15169']
15169;2a03:ace0:300::/40;0:00:00;0123;0123;['15169']
15412;202.126.32.0/20;0:00:35;0123;0123;['15412', '4775', '17894']
15412;188.215.160.0/20;0:00:54;0123;0123;['15412', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880']
15412;188.215.160.0/20;0:00:47;0123;0123;['15412', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880']
15412;188.215.160.0/20;0:00:30;0123;0123;['15412', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880', '12880']
15412;39.109.0.0/19;0:00:16;0123;0123;['15412', '9381', '133779']
15412;103.20.57.0/24;0:00:21;0123;0123;['15412', '18101', '56107']
15412;103.122.165.0/24;0:00:23;0123;0123;['15412', '18101', '58678', '134879']
15412;103.60.21.0/24;0:00:25;0123;0123;['15412', '18101', '134235', '134235', '134235', '134235']
15412;103.15.179.0/24;0:00:26;0123;0123;['15412', '18101', '58700']
15412;2403:73c0::/32;0:00:30;0123;0123;['15412', '18101', '132215', '135244']
15412;103.248.118.0/24;0:00:54;0123;0123;['15412', '18101', '132215', '133275', '133275']
15412;103.52.211.0/24;0:00:18;0123;0123;['15412', '18101', '58678', '134177']
15412;45.114.194.0/24;0:00:17;0123;0123;['15412', '18101', '58678']
15412;103.122.165.0/24;0:00:17;0123;0123;['15412', '18101', '58678', '134879']
15412;2404:bd00:e::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:3::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:f::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:1::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:a::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:5::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:2::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:8::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:4::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:b::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:c::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:6::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:7::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2404:bd00:d::/48;0:00:23;0123;0123;['15412', '18101', '58678']
15412;2402:540:1::/48;0:00:23;0123;0123;['15412', '18101', '58678', '132996']
15412;2402:540::/48;0:00:23;0123;0123;['15412', '18101', '58678', '132996']
15412;2001:df1:2900::/48;0:00:23;0123;0123;['15412', '18101', '58678', '136301']
15412;2001:df5:1700::/48;0:00:23;0123;0123;['15412', '18101', '58678', '18196']
15412;116.90.251.0/24;0:00:24;0123;0123;['15412', '18101', '17817']
15412;103.116.26.0/23;0:00:27;0123;0123;['15412', '18101', '9885', '55824', '137590']
15412;103.93.51.0/24;0:00:20;0123;0123;['15412', '18101', '133676']
15412;103.96.12.0/24;0:00:28;0123;0123;['15412', '18101', '135877', '136654']
15412;103.106.178.0/24;0:00:44;0123;0123;['15412', '18101', '137586', '137586', '137586', '137586', '137586', '137586', '137586', '137586']
15412;103.106.177.0/24;0:00:41;0123;0123;['15412', '18101', '137586', '137586', '137586', '137586', '137586', '137586', '137586', '137586']
15412;1.186.154.0/24;0:00:47;0123;0123;['15412', '18101', '132215', '45769']
15412;180.233.148.0/24;0:00:22;0123;0123;['15412', '18101', '58405']
15412;103.74.54.0/23;0:00:20;0123;0123;['15412', '18101', '56110', '135682']
15412;103.212.40.0/24;0:00:31;0123;0123;['15412', '4826', '38456']
15412;103.69.251.0/24;0:00:10;0123;0123;['15412', '9304', '132167', '132167', '132167', '132167', '6453', '4788', '15932', '133385', '132037']
15412;103.69.251.0/24;0:00:47;0123;0123;['15412', '9304', '132167', '132167', '132167', '132167', '6453', '1299', '4788', '15932', '133385', '132037']
15412;103.93.98.0/24;0:00:24;0123;0123;['15412', '18101', '135837', '135837', '135837']
15412;103.27.167.0/24;0:00:27;0123;0123;['15412', '18101', '132785', '132785']
15412;203.193.135.0/24;0:00:20;0123;0123;['15412', '18101', '132215', '7633']
15412;103.69.251.0/24;0:00:09;0123;0123;['15412', '9304', '132167', '132167', '132167', '132167', '6939', '4788', '15932', '133385', '132037']
15412;103.69.251.0/24;0:00:53;0123;0123;['15412', '9304', '132167', '132167', '132167', '132167', '6453', '1299', '4788', '15932', '133385', '132037']
15412;103.229.64.0/24;0:00:21;0123;0123;['15412', '18101', '133296']
15412;103.229.67.0/24;0:00:17;0123;0123;['15412', '18101', '18101', '18101', '18101', '133296']
15412;23.47.240.0/20;0:00:25;0123;0123;['15412', '18101']
15412;2001:4528:402::/48;0:00:43;0123;0123;['15412', '18101', '17803', '17803']
15412;123.238.49.0/24;0:00:02;0123;0123;['15412', '18101', '17803', '17803', '17803', '17803']
15412;27.97.195.0/24;0:00:31;0123;0123;['15412', '55644', '55644', '55644', '55644', '55644', '55644', '45271']
15412;220.226.217.0/24;0:00:30;0123;0123;['15412', '18101']
15412;220.226.222.0/24;0:00:29;0123;0123;['15412', '18101']
