a;1546300868;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300868;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300869;32748;['32748'];2607:f128::;32;
a;1546300869;62972;['32748'];2607:f128::;32;
a;1546300869;62972;['32748'];2607:f128::;32;
a;1546300869;6939;['6939', '6327', '16696', '33047'];2a03:8160:14::;48;
a;1546300870;6939;['6939', '7473', '4804'];2405:dc00:361::;48;
a;1546300873;62972;['15169', '36040'];104.237.191.0;24;
a;1546300873;15169;['15169', '36040'];104.237.191.0;24;
a;1546300873;62972;['15169', '36040'];104.237.191.0;24;
a;1546300873;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300873;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300873;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300874;32748;['32748'];2607:f128::;32;
a;1546300874;62972;['32748'];2607:f128::;32;
a;1546300874;62972;['32748'];2607:f128::;32;
a;1546300877;6939;['6939', '52320', '263009', '263009', '263009', '262808', '262808', '262808', '262808', '262808', '262808', '262808', '52753', '52753', '52753'];177.155.180.0;24;
a;1546300877;6939;['6939', '52320', '263009', '263009', '263009', '262808', '262808', '262808', '262808', '262808', '262808', '262808', '52753', '52753', '52753', '52753'];177.155.181.0;24;
a;1546300878;6939;['6939', '1299', '62240', '136620', '48767', '48767'];2a07:1a80:1::;48;
a;1546300880;15169;['15169', '36040'];104.237.191.0;24;
a;1546300880;62972;['15169', '36040'];104.237.191.0;24;
a;1546300880;62972;['15169', '36040'];104.237.191.0;24;
a;1546300881;15169;['15169', '36040'];104.237.191.0;24;
a;1546300881;62972;['15169', '36040'];104.237.191.0;24;
a;1546300881;62972;['15169', '36040'];104.237.191.0;24;
a;1546300883;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300883;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300883;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300887;6939;['6939', '40328', '395855'];185.169.108.0;22;
a;1546300887;6939;['6939', '40328', '395855'];185.169.108.0;23;
a;1546300887;6939;['6939', '40328', '395855'];185.169.108.0;24;
a;1546300887;6939;['6939', '40328', '395855'];185.169.110.0;23;
a;1546300889;6939;['6939', '23947', '63489'];103.235.21.0;24;
a;1546300890;32748;['32748'];2607:f128::;32;
a;1546300890;62972;['32748'];2607:f128::;32;
a;1546300890;62972;['32748'];2607:f128::;32;
a;1546300891;6939;['6939', '43727', '41798', '29061', '29061', '39819'];91.213.233.0;24;
a;1546300892;6939;['6939', '3356', '8455', '39647', '39647', '39022'];2001:67c:2464::;48;
w;1546300895;6939;2001:67c:2464::;48;
a;1546300895;62972;['15169', '36040'];104.237.191.0;24;
a;1546300895;15169;['15169', '36040'];104.237.191.0;24;
a;1546300895;62972;['15169', '36040'];104.237.191.0;24;
a;1546300897;6939;['6939', '209', '4637', '4637', '4637', '4637', '1221', '137442'];2001:df0:ca00::;48;
a;1546300897;6939;['6939', '4637', '1221', '137442'];2001:df0:ca00::;48;
a;1546300901;32748;['32748'];2607:f128::;32;
a;1546300901;62972;['32748'];2607:f128::;32;
a;1546300901;62972;['32748'];2607:f128::;32;
a;1546300903;62972;['32748'];2607:f128::;32;
a;1546300903;62972;['32748'];2607:f128::;32;
a;1546300903;32748;['32748'];2607:f128::;32;
a;1546300905;62972;['15169', '36040'];104.237.191.0;24;
a;1546300905;15169;['15169', '36040'];104.237.191.0;24;
a;1546300905;62972;['15169', '36040'];104.237.191.0;24;
a;1546300906;6939;['6939', '52320', '263009', '263009', '263009', '262808', '262808', '262808', '262808', '262808', '262808', '262808', '52753', '52753', '52753', '52753', '52753'];177.155.181.0;24;
a;1546300906;6939;['6939', '52320', '263009', '263009', '263009', '262808', '262808', '262808', '262808', '262808', '262808', '262808', '52753', '52753', '52753', '52753', '52753'];177.155.180.0;24;
a;1546300907;6939;['6939', '52320', '263009', '263009', '263009', '262808', '262808', '262808', '262808', '262808', '262808', '262808', '52753', '52753', '52753'];177.155.180.0;24;
a;1546300907;6939;['6939', '52320', '263009', '263009', '263009', '262808', '262808', '262808', '262808', '262808', '262808', '262808', '52753', '52753', '52753', '52753'];177.155.181.0;24;
a;1546300907;6939;['6939', '52320', '263009', '263009', '263009', '262808', '262808', '262808', '262808', '262808', '262808', '262808', '52753', '52753', '52753', '52753', '52753'];177.155.181.0;24;
a;1546300907;6939;['6939', '52320', '263009', '263009', '263009', '262808', '262808', '262808', '262808', '262808', '262808', '262808', '52753', '52753', '52753', '52753', '52753'];177.155.180.0;24;
a;1546300908;32748;['32748'];2607:f128::;32;
a;1546300908;62972;['32748'];2607:f128::;32;
a;1546300908;62972;['32748'];2607:f128::;32;
a;1546300908;32748;['32748'];2607:f128::;32;
a;1546300908;32748;['32748'];2607:f128::;32;
a;1546300908;62972;['32748'];2607:f128::;32;
a;1546300908;62972;['32748'];2607:f128::;32;
a;1546300913;32748;['32748'];2607:f128::;32;
a;1546300913;62972;['32748'];2607:f128::;32;
a;1546300913;62972;['32748'];2607:f128::;32;
a;1546300914;32748;['32748'];2607:f128::;32;
a;1546300914;62972;['32748'];2607:f128::;32;
a;1546300914;62972;['32748'];2607:f128::;32;
a;1546300914;32748;['32748'];2607:f128::;32;
a;1546300914;62972;['32748'];2607:f128::;32;
a;1546300914;62972;['32748'];2607:f128::;32;
a;1546300916;6939;['6939', '2914', '14492'];2607:f3c0::;32;
a;1546300917;6939;['6939', '2914', '14492'];2607:f3c0::;32;
w;1546300918;6939;2607:f3c0::;32;
a;1546300918;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300918;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300918;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300918;6939;['6939', '2914', '14492'];2607:f3c0::;32;
w;1546300918;6939;2607:f3c0::;32;
w;1546300919;15169;104.237.191.0;24;
w;1546300919;62972;104.237.191.0;24;
w;1546300919;62972;104.237.191.0;24;
a;1546300920;32748;['32748'];2607:f128::;32;
a;1546300920;62972;['32748'];2607:f128::;32;
a;1546300920;62972;['32748'];2607:f128::;32;
a;1546300920;6939;['6939', '262417'];2804:e24::;32;
a;1546300920;6939;['6939', '262417'];2804:e24:1000::;48;
a;1546300920;6939;['6939', '262417'];2804:e24:1001::;48;
a;1546300920;6939;['6939', '3356', '3549', '262417'];2804:e24:1001::;48;
a;1546300920;6939;['6939', '3356', '3549', '262417'];2804:e24::;32;
a;1546300920;6939;['6939', '3356', '3549', '262417'];2804:e24:1000::;48;
a;1546300920;6939;['51375'];2a02:2578::;32;
a;1546300920;6939;['6939', '8455', '39647', '39647', '39022'];2001:67c:2464::;48;
a;1546300921;6939;['6939', '39647', '39022'];2001:67c:2464::;48;
a;1546300921;15169;['15169', '36040'];104.237.191.0;24;
a;1546300921;62972;['15169', '36040'];104.237.191.0;24;
a;1546300921;62972;['15169', '36040'];104.237.191.0;24;
a;1546300924;6939;['6939', '25795', '202044'];2a06:2706::;31;
a;1546300924;6939;['6939', '25795', '202044'];2a06:2702::;31;
w;1546300924;15169;104.237.191.0;24;
w;1546300924;62972;104.237.191.0;24;
w;1546300924;62972;104.237.191.0;24;
w;1546300927;6939;2a07:1a80:1::;48;
a;1546300931;32748;['32748'];2607:f128::;32;
a;1546300931;62972;['32748'];2607:f128::;32;
a;1546300931;62972;['32748'];2607:f128::;32;
a;1546300931;6939;['51375'];2a02:2578::;32;
a;1546300932;6939;['6939', '4809', '264900'];2804:2f94::;32;
a;1546300932;6939;['6939', '4809', '53223'];2804:2088::;32;
a;1546300935;6939;['6939', '3356', '3549', '264900'];2804:2f94::;32;
a;1546300935;6939;['6939', '1299', '4809', '53223'];2804:2088::;32;
a;1546300936;62972;['32748'];2607:f128::;32;
a;1546300936;62972;['32748'];2607:f128::;32;
a;1546300936;32748;['32748'];2607:f128::;32;
a;1546300937;32748;['32748'];2607:f128::;32;
a;1546300937;62972;['32748'];2607:f128::;32;
a;1546300937;62972;['32748'];2607:f128::;32;
w;1546300938;6939;103.85.7.0;24;
a;1546300941;15169;['15169', '36040'];104.237.191.0;24;
a;1546300941;62972;['15169', '36040'];104.237.191.0;24;
a;1546300941;62972;['15169', '36040'];104.237.191.0;24;
a;1546300942;32748;['32748'];2607:f128::;32;
a;1546300942;62972;['32748'];2607:f128::;32;
a;1546300942;62972;['32748'];2607:f128::;32;
a;1546300944;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300944;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300944;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300946;6939;['6939', '2914', '14492'];2607:f3c0::;32;
w;1546300952;62972;104.237.191.0;24;
w;1546300952;15169;104.237.191.0;24;
w;1546300952;62972;104.237.191.0;24;
a;1546300953;32748;['32748'];2607:f128::;32;
a;1546300953;62972;['32748'];2607:f128::;32;
a;1546300953;62972;['32748'];2607:f128::;32;
a;1546300953;32748;['32748'];2607:f128::;32;
a;1546300953;62972;['32748'];2607:f128::;32;
a;1546300953;62972;['32748'];2607:f128::;32;
a;1546300954;62972;['15169', '36040'];104.237.191.0;24;
a;1546300954;15169;['15169', '36040'];104.237.191.0;24;
a;1546300954;62972;['15169', '36040'];104.237.191.0;24;
a;1546300954;32748;['32748'];2607:f128::;32;
a;1546300954;62972;['32748'];2607:f128::;32;
a;1546300954;62972;['32748'];2607:f128::;32;
a;1546300956;6939;['6939', '23114', '11992'];2607:f870:1::;48;
w;1546300957;62972;104.237.191.0;24;
w;1546300957;15169;104.237.191.0;24;
w;1546300957;62972;104.237.191.0;24;
a;1546300958;62972;['32748'];2607:f128::;32;
a;1546300958;32748;['32748'];2607:f128::;32;
a;1546300958;62972;['32748'];2607:f128::;32;
a;1546300959;62972;['32748'];2607:f128::;32;
a;1546300959;62972;['32748'];2607:f128::;32;
a;1546300959;32748;['32748'];2607:f128::;32;
a;1546300960;6939;['6939', '3356', '14492'];2607:f3c0::;32;
a;1546300964;32748;['32748'];2607:f128::;32;
a;1546300964;62972;['32748'];2607:f128::;32;
a;1546300964;62972;['32748'];2607:f128::;32;
a;1546300970;32748;['32748'];2607:f128::;32;
a;1546300970;62972;['32748'];2607:f128::;32;
a;1546300970;62972;['32748'];2607:f128::;32;
a;1546300972;15169;['15169', '36040'];104.237.191.0;24;
a;1546300972;62972;['15169', '36040'];104.237.191.0;24;
a;1546300972;62972;['15169', '36040'];104.237.191.0;24;
a;1546300975;32748;['32748'];2607:f128::;32;
a;1546300975;62972;['32748'];2607:f128::;32;
a;1546300975;62972;['32748'];2607:f128::;32;
a;1546300978;62972;['15169', '36040'];104.237.191.0;24;
a;1546300978;15169;['15169', '36040'];104.237.191.0;24;
a;1546300978;62972;['15169', '36040'];104.237.191.0;24;
a;1546300982;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300982;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300982;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300982;6939;['6939', '7473', '4804'];2405:dc00:35e::;48;
a;1546300990;15169;['15169', '36040'];104.237.191.0;24;
a;1546300990;62972;['15169', '36040'];104.237.191.0;24;
a;1546300990;62972;['15169', '36040'];104.237.191.0;24;
a;1546300991;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300991;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300991;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300992;15169;['15169', '36040'];104.237.191.0;24;
a;1546300992;62972;['15169', '36040'];104.237.191.0;24;
a;1546300992;62972;['15169', '36040'];104.237.191.0;24;
a;1546300993;32748;['32748'];2607:f128::;32;
a;1546300993;62972;['32748'];2607:f128::;32;
a;1546300993;62972;['32748'];2607:f128::;32;
a;1546300993;6939;['6939', '136620', '48767', '48767'];2a07:1a80:1::;48;
a;1546300997;6939;['6939', '17451', '58495', '58495', '58495', '58495', '136074', '136074'];103.85.7.0;24;
a;1546300998;6939;['6939', '264083'];2801:80:13b0::;48;
a;1546300998;15169;['15169', '36040'];104.237.191.0;24;
a;1546300998;62972;['15169', '36040'];104.237.191.0;24;
a;1546300998;62972;['15169', '36040'];104.237.191.0;24;
a;1546300998;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300998;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300998;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546300998;32748;['32748'];2607:f128::;32;
a;1546300998;62972;['32748'];2607:f128::;32;
a;1546300998;62972;['32748'];2607:f128::;32;
a;1546300999;62972;['32748'];2607:f128::;32;
a;1546300999;32748;['32748'];2607:f128::;32;
a;1546300999;62972;['32748'];2607:f128::;32;
a;1546301004;62972;['32748'];2607:f128::;32;
a;1546301004;32748;['32748'];2607:f128::;32;
a;1546301004;62972;['32748'];2607:f128::;32;
a;1546301004;62972;['32748'];2607:f128::;32;
a;1546301004;32748;['32748'];2607:f128::;32;
a;1546301004;62972;['32748'];2607:f128::;32;
a;1546301007;6939;['6939', '36040'];2620:11a:a0f0::;48;
a;1546301008;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546301008;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546301008;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546301008;15169;['15169', '36040'];104.237.191.0;24;
a;1546301008;62972;['15169', '36040'];104.237.191.0;24;
a;1546301008;62972;['15169', '36040'];104.237.191.0;24;
a;1546301009;32748;['32748'];2607:f128::;32;
a;1546301009;62972;['32748'];2607:f128::;32;
a;1546301009;62972;['32748'];2607:f128::;32;
a;1546301010;32748;['32748'];2607:f128::;32;
a;1546301010;32748;['32748'];2607:f128::;32;
a;1546301010;62972;['32748'];2607:f128::;32;
a;1546301010;62972;['32748'];2607:f128::;32;
a;1546301010;62972;['15169', '36040'];104.237.191.0;24;
a;1546301010;15169;['15169', '36040'];104.237.191.0;24;
a;1546301010;62972;['15169', '36040'];104.237.191.0;24;
a;1546301014;6939;['6939', '20764', '43994', '43994', '43994', '35673'];194.187.246.0;24;
a;1546301015;32748;['32748'];2607:f128::;32;
a;1546301015;62972;['32748'];2607:f128::;32;
a;1546301015;62972;['32748'];2607:f128::;32;
a;1546301018;6939;['6939', '262417'];2804:e24::;32;
a;1546301018;6939;['6939', '262417'];2804:e24:1000::;48;
a;1546301018;6939;['6939', '262417'];2804:e24:1001::;48;
a;1546301018;6939;['6939', '3356', '3549', '262417'];2804:e24::;32;
a;1546301018;6939;['6939', '3356', '3549', '262417'];2804:e24:1000::;48;
a;1546301018;6939;['6939', '3356', '3549', '262417'];2804:e24:1001::;48;
a;1546301021;32748;['32748'];2607:f128::;32;
a;1546301021;62972;['32748'];2607:f128::;32;
a;1546301021;62972;['32748'];2607:f128::;32;
a;1546301021;62972;['32748'];2607:f128::;32;
a;1546301021;32748;['32748'];2607:f128::;32;
a;1546301021;62972;['32748'];2607:f128::;32;
a;1546301023;6939;['6939', '33891', '42263', '43911', '206506'];2001:678:360::;48;
a;1546301023;6939;['6939', '33891', '42263', '43911'];2001:67c:220::;48;
a;1546301023;6939;['6939', '3356', '33891', '42263', '43911'];2001:67c:220::;48;
a;1546301023;6939;['6939', '33891', '42263', '43911'];2001:67c:220::;48;
a;1546301024;6939;['6939', '3356', '33891', '42263', '43911', '206506'];2001:678:360::;48;
a;1546301024;6939;['6939', '3356', '33891', '42263', '43911'];2001:67c:220::;48;
a;1546301026;32748;['32748'];2607:f128::;32;
a;1546301026;62972;['32748'];2607:f128::;32;
a;1546301026;62972;['32748'];2607:f128::;32;
a;1546301027;32748;['32748'];2607:f128::;32;
a;1546301027;62972;['32748'];2607:f128::;32;
a;1546301027;62972;['32748'];2607:f128::;32;
a;1546301032;32748;['32748'];2607:f128::;32;
a;1546301032;62972;['32748'];2607:f128::;32;
a;1546301032;62972;['32748'];2607:f128::;32;
a;1546301033;62972;['32748'];2607:f128::;32;
a;1546301033;62972;['32748'];2607:f128::;32;
a;1546301033;32748;['32748'];2607:f128::;32;
w;1546301034;6939;194.190.89.0;24;
a;1546301034;62972;['15169', '36040'];104.237.191.0;24;
a;1546301034;62972;['15169', '36040'];104.237.191.0;24;
a;1546301034;15169;['15169', '36040'];104.237.191.0;24;
a;1546301038;62972;['15169', '36040'];104.237.191.0;24;
a;1546301038;15169;['15169', '36040'];104.237.191.0;24;
a;1546301038;62972;['15169', '36040'];104.237.191.0;24;
a;1546301043;32748;['32748'];2607:f128::;32;
a;1546301043;62972;['32748'];2607:f128::;32;
a;1546301043;62972;['32748'];2607:f128::;32;
a;1546301044;32748;['32748'];2607:f128::;32;
a;1546301044;62972;['32748'];2607:f128::;32;
a;1546301044;62972;['32748'];2607:f128::;32;
a;1546301047;6939;['6939', '36040'];2620:11a:a0f0::;48;
a;1546301048;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546301048;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546301048;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546301049;6939;['6939', '52320', '53237', '53237', '263888'];2804:2744::;32;
a;1546301050;15169;['15169', '36040'];104.237.191.0;24;
a;1546301050;62972;['15169', '36040'];104.237.191.0;24;
a;1546301050;62972;['15169', '36040'];104.237.191.0;24;
a;1546301054;6939;['6939', '2914', '25291', '43911', '43911', '43911', '206506'];2001:678:360::;48;
a;1546301054;6939;['6939', '25291', '43911', '43911', '43911', '206506'];2001:678:360::;48;
a;1546301055;32748;['32748'];2607:f128::;32;
a;1546301055;62972;['32748'];2607:f128::;32;
a;1546301055;62972;['32748'];2607:f128::;32;
a;1546301056;32748;['32748'];2607:f128::;32;
a;1546301056;62972;['32748'];2607:f128::;32;
a;1546301056;62972;['32748'];2607:f128::;32;
a;1546301061;32748;['32748'];2607:f128::;32;
a;1546301061;62972;['32748'];2607:f128::;32;
a;1546301061;62972;['32748'];2607:f128::;32;
a;1546301066;6939;['6939', '2914', '25291', '43911', '43911', '43911'];2001:67c:220::;48;
a;1546301066;6939;['6939', '25291', '43911', '43911', '43911'];2001:67c:220::;48;
a;1546301067;32748;['32748'];2607:f128::;32;
a;1546301067;62972;['32748'];2607:f128::;32;
a;1546301067;62972;['32748'];2607:f128::;32;
w;1546301076;6939;2001:df0:ca00::;48;
a;1546301077;6939;['6939', '4637', '1221', '137442'];2001:df0:ca00::;48;
a;1546301079;6939;['6939', '266136'];2804:3b38:3b38::;48;
a;1546301079;6939;['6939', '52320', '53237', '53237', '263888'];2804:2744::;32;
a;1546301079;6939;['6939', '52320', '53237', '53237', '263888'];2804:2744::;32;
a;1546301080;6939;['6939', '12956', '53237', '53237', '53237', '263888'];2804:2744::;32;
a;1546301080;6939;['6939', '4809', '264900'];2804:2f94::;32;
a;1546301080;6939;['6939', '4809', '53223'];2804:2088::;32;
a;1546301080;6939;['6939', '9505', '137015'];2001:df2:bf00::;48;
a;1546301082;6939;['6939', '3356', '3549', '264900'];2804:2f94::;32;
a;1546301082;6939;['6939', '1299', '4809', '53223'];2804:2088::;32;
a;1546301082;6939;['6939', '262417'];2804:e24::;32;
a;1546301083;6939;['6939', '262417'];2804:e24:1000::;48;
a;1546301083;6939;['6939', '262417'];2804:e24:1001::;48;
a;1546301083;6939;['6939', '3356', '3549', '262417'];2804:e24:1001::;48;
a;1546301083;6939;['6939', '3356', '3549', '262417'];2804:e24::;32;
a;1546301083;6939;['6939', '3356', '3549', '262417'];2804:e24:1000::;48;
a;1546301084;32748;['32748'];2607:f128::;32;
a;1546301084;62972;['32748'];2607:f128::;32;
a;1546301084;62972;['32748'];2607:f128::;32;
a;1546301086;6939;['6939', '3491', '137015'];2001:df2:bf00::;48;
a;1546301087;6939;['6939', '36040'];2620:11a:a0f0::;48;
a;1546301087;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546301087;15169;['15169', '36040'];2620:11a:a0f0::;48;
a;1546301087;62972;['15169', '36040'];2620:11a:a0f0::;48;
a;1546301087;62972;['15169', '36040'];104.237.191.0;24;
a;1546301087;15169;['15169', '36040'];104.237.191.0;24;
a;1546301087;62972;['15169', '36040'];104.237.191.0;24;
a;1546301089;62972;['32748'];2607:f128::;32;
a;1546301089;32748;['32748'];2607:f128::;32;
a;1546301089;62972;['32748'];2607:f128::;32;
a;1546301090;32748;['32748'];2607:f128::;32;
