22822;137.59.148.0;24;1 day, 15:01:31;1555337161;1555477652;['22822', '19905'];0
22822;170.24.5.0;24;1 day, 20:53:50;1555351355;1555512985;['22822', '19905'];0
22822;147.194.16.0;24;4:20:54;1555365945;1555381599;['22822', '19905'];0
22822;203.5.149.0;24;0:00:06;1555290748;1555290754;['22822', '38622', '198949', '198949', '198949', '198949', '198949', '198949', '17983', '17983', '17983'];0
22822;203.5.149.0;24;2 days, 10:14:35;1555290790;1555500465;['22822', '38622', '198949', '198949', '198949', '198949', '198949', '198949', '17983', '17983'];0
22822;147.194.46.0;24;2:05:53;1555291099;1555298652;['22822', '19905'];0
22822;147.194.56.0;24;2:07:56;1555296377;1555304053;['22822', '19905'];0
22822;99.192.182.0;24;0:00:36;1555302897;1555302933;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:02:06;1555302940;1555303066;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:40;1555303070;1555303110;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;23:36:14;1555303120;1555388094;['22822', '54825', '396093', '396093'];0
22822;80.211.24.0;24;1:34:14;1555328899;1555334553;['22822', '19905', '31034'];0
22822;82.112.161.0;24;0:23:36;1555333813;1555335229;['22822', '19905', '9051'];0
22822;80.211.24.0;24;12:58:13;1555334960;1555381653;['22822', '19905', '31034'];0
22822;82.112.161.0;24;0:06:07;1555335233;1555335600;['22822', '19905', '9051'];0
22822;217.61.31.0;24;0:02:04;1555341231;1555341355;['22822', '19905', '31034'];0
22822;217.61.31.0;24;0:18:52;1555342731;1555343863;['22822', '19905', '31034'];0
22822;194.71.147.0;24;2:03:41;1555401671;1555409092;['22822', '19905'];0
22822;193.183.114.0;24;2:03:42;1555401671;1555409093;['22822', '19905'];0
22822;99.192.182.0;24;0:00:37;1555388100;1555388137;['22822', '54825', '396093', '396093'];0
22822;217.61.31.0;24;1:01:52;1555388127;1555391839;['22822', '19905', '31034'];0
22822;99.192.182.0;24;0:07:00;1555388148;1555388568;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;1 day, 0:06:27;1555388572;1555475359;['22822', '54825', '396093', '396093'];0
22822;156.154.38.0;24;2:22:17;1555389942;1555398479;['22822', '12008'];0
22822;2610:a1:3014::;48;2:37:15;1555389946;1555399381;['22822', '12008'];0
22822;156.154.38.0;24;0:12:14;1555398647;1555399381;['22822', '12008'];0
22822;2610:a1:3014::;48;0:06:21;1555399868;1555400249;['22822', '12008'];0
22822;156.154.38.0;24;0:04:44;1555399971;1555400255;['22822', '12008'];0
22822;2610:a1:3014::;48;3:13:06;1555400472;1555412058;['22822', '12008'];0
22822;156.154.38.0;24;0:11:24;1555400476;1555401160;['22822', '12008'];0
22822;156.154.38.0;24;3:00:24;1555401234;1555412058;['22822', '12008'];0
22822;123.242.240.0;24;0:55:35;1555418865;1555422200;['22822', '19905'];0
22822;123.242.242.0;24;0:55:35;1555418865;1555422200;['22822', '19905'];0
22822;156.154.38.0;24;1 day, 16:44:39;1555419489;1555566168;['22822', '12008'];0
22822;147.194.9.0;24;2:07:54;1555419588;1555427262;['22822', '19905'];0
22822;156.154.80.0;24;0:22:21;1555422487;1555423828;['22822', '12008'];0
22822;2610:a1:3038::;48;0:22:23;1555422491;1555423834;['22822', '12008'];0
22822;217.61.31.0;24;12:18:35;1555439674;1555483989;['22822', '19905', '31034'];0
22822;147.194.166.0;24;2:04:55;1555445867;1555453362;['22822', '19905'];0
22822;131.153.252.0;22;0:00:00;1555447387;1555447387;['22822', '54825', '395520'];0
22822;147.194.218.0;24;2:14:01;1555459248;1555467289;['22822', '19905'];0
22822;147.194.93.0;24;2:25:01;1555459788;1555468489;['22822', '19905'];0
22822;147.194.248.0;24;2:02:54;1555480916;1555488290;['22822', '19905'];0
22822;208.91.197.0;24;7:14:09;1555542036;1555568085;['22822', '19905'];0
22822;99.192.182.0;24;23:44:53;1555475360;1555560853;['22822', '54825', '396093', '396093'];0
22822;147.194.55.0;24;2:24:58;1555479114;1555487812;['22822', '19905'];0
22822;203.5.149.0;24;0:01:10;1555500466;1555500536;['22822', '38622', '198949', '198949', '198949', '198949', '198949', '198949', '17983', '17983', '17983'];0
22822;203.5.149.0;24;0:00:29;1555500537;1555500566;['22822', '38622', '198949', '198949', '198949', '198949', '198949', '198949', '17983', '17983', '17983', '17983', '17983'];0
22822;160.32.128.0;24;0:28:55;1555522748;1555524483;['22822', '19905'];0
22822;204.141.32.0;24;0:00:00;1555571345;1555571345;['22822', '19905'];0
22822;185.218.131.0;24;0:02:10;1555581963;1555582093;['22822', '19905'];0
22822;190.15.127.0;24;0:36:14;1555599679;1555601853;['22822', '19905'];0
22822;99.192.182.0;24;0:02:17;1555560856;1555560993;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:06:36;1555560996;1555561392;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:01:37;1555561393;1555561490;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:43;1555561493;1555561536;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:02:15;1555561540;1555561675;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;6:50:11;1555561681;1555586292;['22822', '54825', '396093', '396093'];0
22822;160.32.131.0;24;0:10:51;1555566433;1555567084;['22822', '19905'];0
