22822;203.5.149.0;24;0:08:24;1554725217;1554725721;['22822', '38622', '198949', '198949', '198949', '198949', '198949', '198949', '17983', '17983'];0
22822;99.192.182.0;24;0:00:17;1554696615;1554696632;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:12;1554696700;1554696712;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:18;1554696746;1554696764;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:15;1554696839;1554696854;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:20;1554696886;1554696906;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:21;1554696937;1554696958;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:13;1554697023;1554697036;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:16;1554697074;1554697090;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:14;1554697121;1554697135;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:16;1554697168;1554697184;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:20;1554697312;1554697332;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:15;1554697442;1554697457;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:20;1554697624;1554697644;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:13;1554697769;1554697782;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:17;1554697819;1554697836;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:13;1554697906;1554697919;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:20;1554698004;1554698024;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:12;1554698057;1554698069;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:12;1554698102;1554698114;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:19;1554698243;1554698262;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:21;1554698293;1554698314;['22822', '54825', '396093', '396093'];0
22822;203.5.149.0;24;0:01:27;1554725787;1554725874;['22822', '38622', '198949', '198949', '198949', '198949', '198949', '198949', '17983', '17983'];0
22822;99.192.182.0;24;0:00:21;1554729632;1554729653;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:15;1554731838;1554731853;['22822', '54825', '396093', '396093'];0
22822;111.221.32.0;22;0:00:12;1554749219;1554749231;['22822', '45396', '45396', '45396'];0
22822;203.5.150.0;24;1 day, 21:43:57;1554797620;1554962257;['22822', '38622', '198949', '198949', '198949', '198949', '198949', '198949', '17983', '17983'];0
22822;107.161.34.0;24;0:00:33;1554860808;1554860841;['22822', '54825', '39962'];0
22822;99.192.182.0;24;0:00:22;1554880661;1554880683;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:18;1554880909;1554880927;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:13;1554881097;1554881110;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:19;1554881146;1554881165;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:19;1554881291;1554881310;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:12;1554881341;1554881353;['22822', '54825', '396093', '396093'];0
22822;99.192.182.0;24;0:00:20;1554881384;1554881404;['22822', '54825', '396093', '396093'];0
