2381;143.236.255.0;24;4 days, 20:01:34
2381;198.150.94.0;23;0:02:41
2381;204.235.145.0;24;0:01:02
2381;198.51.243.0;24;0:00:17
2381;198.51.244.0;24;0:00:16
2381;199.8.36.0;22;0:00:00
2381;199.8.36.0;22;0:00:50
2381;192.58.128.0;24;1:10:15
2381;2001:503:c27::;48;1:10:15
2381;192.33.14.0;24;1:10:04
2381;2001:503:231d::;48;1:10:05
2381;205.178.192.0;18;0:00:04
2381;140.146.24.0;24;0:09:27
2381;205.178.192.0;18;2:38:05
2381;128.180.0.0;16;0:00:01
2381;128.180.0.0;16;0:00:01
2381;131.210.0.0;16;0:08:35
2381;198.150.235.0;24;0:00:00
2381;2620:102:3000::;44;0:00:00
10310;2a00:1288:ef69::;48;0:00:38
10310;172.164.23.0;24;0:00:00
10310;172.164.23.0;24;0:00:00
10310;2a00:1288:ef68::;48;0:00:47
10310;2a00:1288:ef68::;48;0:00:34
10310;2a00:1288:ef68::;48;0:00:34
10310;2a00:1288:ef68::;48;0:00:34
10310;2a00:1288:ef69::;48;0:00:34
10310;2a00:1288:ef69::;48;0:00:38
10310;152.163.12.0;23;0:00:00
10310;152.163.12.0;23;0:00:00
10310;2a00:1288:ef69::;48;0:00:35
10310;2a00:1288:ef68::;48;0:02:12
10310;2a00:1288:ef69::;48;0:00:34
10310;2a00:1288:ef69::;48;0:00:35
10310;2a00:1288:ef69::;48;0:00:34
10310;172.164.23.0;24;0:00:00
10310;172.164.23.0;24;0:00:00
10310;172.164.9.0;24;2 days, 19:23:04
10310;2a00:1288:ef69::;48;0:00:38
10310;2a00:1288:ef69::;48;0:00:38
10310;2a00:1288:ef68::;48;0:01:45
10310;2a00:1288:ef68::;48;0:00:33
10310;2a00:1288:ef68::;48;0:00:34
10310;2a00:1288:ef68::;48;0:00:43
10310;2a00:1288:ef68::;48;0:01:18
10310;2a00:1288:ef68::;48;0:00:34
10310;2a00:1288:ef68::;48;0:01:47
10310;172.164.9.0;24;0:00:00
10310;172.164.9.0;24;0:00:00
13335;1.0.0.0;24;0:47:24
13335;1.1.1.0;24;0:47:24
13335;23.227.63.0;24;0:47:25
13335;64.68.192.0;24;0:47:25
13335;66.235.200.0;24;0:47:25
13335;104.16.0.0;12;0:47:25
13335;104.16.224.0;20;0:47:26
13335;104.18.128.0;20;0:47:26
13335;104.20.128.0;20;0:47:26
13335;104.24.192.0;20;0:47:26
13335;104.27.80.0;20;0:47:26
13335;104.28.176.0;20;0:47:26
13335;141.101.112.0;20;0:47:27
13335;162.159.0.0;20;0:47:27
13335;162.159.17.0;24;0:47:27
13335;162.159.212.0;22;0:47:27
13335;162.251.82.0;24;0:47:27
13335;172.64.0.0;16;0:47:27
13335;172.64.208.0;20;0:47:27
13335;173.245.58.0;24;0:47:28
13335;190.93.240.0;20;0:47:28
13335;192.5.5.0;24;0:47:29
13335;192.203.230.0;24;0:47:30
13335;198.41.192.0;19;0:47:30
13335;199.21.96.0;22;0:47:30
13335;2606:4700:e0::;47;0:54:42
13335;2606:4700:e2::;47;0:54:42
13335;2606:4700:e4::;47;0:54:42
13335;2606:4700:e6::;47;0:54:42
13335;2001:500:2f::;48;0:47:03
13335;2001:500:a8::;48;0:47:04
13335;2400:cb00:2048::;48;0:47:28
13335;2400:cb00:2049::;48;0:47:27
13335;2400:cb00:f00e::;48;0:47:28
13335;2606:4700::;44;0:47:27
13335;2606:4700:10::;44;0:47:27
13335;2606:4700:20::;44;0:47:27
13335;2606:4700:30::;44;0:47:27
